Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2001),Produção - arroz (2001),Produção - café (2001),Produção - cana-de-açúcar (2001),Produção - laranja (2001),Produção - mandioca (2001),Produção - milho (2001),Produção - soja (2001),
AM,1301951,Itamarati,,154.355490839743,,216.932041180179,2.08588501134787,2676.19046955932,27.1165051475224,,
AM,1302009,Itapiranga,,2.08588501134787,,,4.17177002269575,312.882751702181,2.08588501134787,,
AM,1302108,Japurá,,,,,,146.011950794351,2.08588501134787,,
AM,1302207,Juruá,,10.4294250567394,,112.637790612785,,832.268119527802,2.08588501134787,,
AM,1302306,Jutaí,,52.1471252836969,8.3435400453915,404.661692201488,179.386110975917,5102.0747377569,75.0918604085235,,
AM,1302405,Lábrea,,6.25765503404363,4.17177002269575,3566.86336940487,6.25765503404363,3706.61766516517,216.932041180179,,
AM,1302504,Manacapuru,,10.4294250567394,0,189.815536032657,,8518.75438634472,1013.74011551507,,
AM,1302553,Manaquiri,,8.3435400453915,2.08588501134787,688.342053744799,64.6624353517841,1228.5862716839,258.649741407137,,
AM,1302603,Manaus,,,4.17177002269575,,39.6318152156096,319.140406736225,2.08588501134787,,
AM,1302702,Manicoré,,198.159076078048,,93.8648255106544,22.9447351248266,20702.4087376277,146.011950794351,0,
AM,1302801,Maraã,,12.5153100680873,,20.8588501134787,16.687080090783,1013.74011551507,6.25765503404363,,
AM,1302900,Maués,,123.067215669525,2.08588501134787,14.6011950794351,73.0059753971756,2680.36223958202,233.619121270962,,
AM,1303007,Nhamundá,,,,175.214340953221,14.6011950794351,3631.52580475665,79.2636304312193,,
AM,1303106,Nova Olinda do Norte,,10.4294250567394,6.25765503404363,4.17177002269575,43.8035852383054,11668.44075348,64.6624353517841,,
AM,1303205,Novo Airão,,,,12.5153100680873,10.4294250567394,1243.18746676333,18.7729651021309,,
AM,1303304,Novo Aripuanã,4.17177002269575,85.5212854652629,33.374160181566,14.6011950794351,8.3435400453915,14338.3735680053,,,
AM,1303403,Parintins,,81.3495154425671,2.08588501134787,219.017926191527,10.4294250567394,12363.0404622589,365.029876985878,,
AM,1303502,Pauini,,198.159076078048,2.08588501134787,705.029133835582,148.097835805699,965.764760254066,141.840180771655,2.08588501134787,
AM,1303536,Presidente Figueiredo,,2.08588501134787,,70041.9327960503,81.3495154425671,164.784915896482,120.981330658177,,
AM,1303569,Rio Preto da Eva,,,2.08588501134787,100.122480544698,129.324870703568,1305.76401710377,2.08588501134787,,
AM,1303601,Santa Isabel do Rio Negro,,,,4.17177002269575,2.08588501134787,1251.53100680873,,,
AM,1303700,Santo Antônio do Içá,,,16.687080090783,,2.08588501134787,1072.14489583281,112.637790612785,,
