Valor da produção - total
Sigla;Código;Município;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
PR;4125308;São Jorge do Ivaí;48949,8934812913;47018,6608941849;49985,7617440606;60231,4961387773;97493,086707157;47327,7465686548;78862,6545083192;62365,1203307762;76878,4820529101;80429,1832935347;57673,358681023;87517,4774211228;97299,2799714256;140682,167537139;122003,017145124;83210,1410632983;58974,9088737993;85449,1501375279;112272,365660807;79827,76708325;84404;110094,673090923;104636,854014739;103243,515703413;103606,462456882;105736,109440126;101908,73167998;100018,647501528;104401,467241682;88190,976475143;143657,172119296;182919,836713164;106969,405810474;
PR;4125357;São Jorge do Patrocínio;29916,9374840415;14006,0008412798;14810,0414735891;10705,1092073693;32263,6821044336;6405,98478360607;9465,26489983592;17904,6767071895;19224,7704651335;23553,9713353328;11833,5582513669;4657,78123033981;8015,02747524152;12996,2162393165;18647,3769207121;10542,2335059624;11456,3041108982;12790,8567429955;14584,8310608875;7811,90152710749;29557;18632,0737618426;16633,2434518951;20961,5188847808;13914,863767803;12399,8066868611;16590,4131602871;19549,5637859593;14300,4477790099;8779,2049402657;14870,9495431067;15421,9124148413;29514,0797156403;
PR;4125407;São José da Boa Vista;26072,4852018369;19241,2324420256;16259,4092604019;20697,953657748;30957,9007490294;8260,89318703991;13659,436708158;11304,2353014759;23769,6030221869;23491,9872002398;17165,6575626467;20124,6185894843;28007,9521373514;43632,6521889877;40447,2067226914;35926,1596459158;30404,2012557456;32583,3975847691;66196,6329116132;54317,9240395602;40043;58715,6818577538;58011,0878679113;69853,6968331295;50472,8247816811;66230,3705980648;80789,4503814516;62503,1643229387;58580,3027487912;65475,7318463389;73583,7591675394;119132,487866768;128309,112186073;
PR;4125456;São José das Palmeiras;28527,8739353438;19990,8325358082;12716,4951759853;12444,6775802072;15080,0143874942;8116,08621130715;8536,78411784094;8021,57614963716;8327,47223201739;9230,86811846241;8433,83701394637;11705,9866836843;12874,5771983199;18467,7814619166;11829,4249049516;7052,60893433397;8419,79076824007;11532,7811836706;15149,1424342046;12984,7789991172;19455;18724,3940163359;14613,9567494103;22865,3034107897;18608,7236074113;13926,3798678219;24274,7078456098;12618,9778513226;15938,9675531979;14432,7319872388;16962,275768775;18105,120713431;12731,504784975;
PR;4125506;São José dos Pinhais;41489,3849581559;15917,8274687206;14816,6541090113;22312,0909778896;46884,9100749347;23238,0718199704;21544,2468599586;17918,185592588;19791,2651747946;14158,6068583544;20064,2246734356;23272,2190716082;20882,0056904135;28135,4344389149;26387,8850002552;20942,0627115987;19480,0279214002;26281,6287619535;27935,1582721059;18914,451372712;19332;24018,0374089831;28347,8431824898;17773,6941477489;33100,4533809622;38354,9797236196;38017,3707505998;29641,9312431344;30817,4064033742;29818,9558646299;30968,8315804549;38737,0692835541;36681,9199192916;
PR;4125555;São Manoel do Paraná;;;;3886,0165886296;7522,5483103586;3509,84526895101;3801,2410698603;4609,23169797272;6419,41505084086;9302,38827433892;13413,7739659714;8654,33691208233;11801,2208286799;17410,4339523758;16888,8027153776;10701,8989336008;10894,5356708412;12389,6394871545;15832,1337252091;9762,43738377181;8527;14135,1541654728;8493,6621102823;7292,1391414112;19310,9952665826;15435,8082466605;18159,2450563329;13253,5370614778;13562,5868370954;16416,6918364598;18852,5433792579;18591,0671015368;18660,2042372063;
PR;4125605;São Mateus do Sul;126952,157473146;36892,9110072878;47368,0910198083;37627,0953127768;144969,558993725;70827,8500589987;88162,0153185824;84819,5896401849;138768,029083379;100318,938642794;105955,721115253;146039,067299499;168792,413172602;169826,661174135;169538,606890548;163590,895674662;114258,581474802;130277,900877698;204778,707383652;146997,109415774;134826;136620,128611944;152316,309792004;194533,683097892;224064,494012618;203183,049950211;209901,206943898;190659,64804488;164928,903031637;183831,21369256;208540,000979286;277795,15060152;313472,513005655;
PR;4125704;São Miguel do Iguaçu;95716,0258806772;96108,9689803489;129080,608262944;116886,545033827;142834,599388416;80223,0645559451;97312,9356276489;98431,1425677269;111586,582923461;116387,133663051;98497,1029423201;113292,758506348;156406,070641535;224753,782902045;140480,408861454;133851,411742915;98281,1865129898;176343,210794388;166085,563631772;93959,6650019619;174182;174181,547355098;126112,622375346;180958,179900309;167571,460186297;188507,785125691;223151,587782034;181323,611526714;160172,627975899;119210,646641043;207498,823426109;325954,725018517;237949,850921104;
PR;4125753;São Pedro do Iguaçu;;;;38771,1307428246;55760,9314845943;29992,2829023623;43137,9738869828;16737,5090087579;30639,6388648036;37977,2027704303;29796,0960243785;36680,2879245524;43688,4538630313;73108,5035494464;60086,6791089788;33125,5417395017;32477,4905345171;43537,7677718487;63016,709234756;40236,9850898662;43514;46457,3984661303;32595,9571389667;51677,4473280215;50205,0468276063;39610,6650310497;47691,7283788645;46918,2187844199;41714,3241868229;46072,1437882822;86377,6307332981;83080,4941109604;58375,0522829784;
PR;4125803;São Pedro do Ivaí;56820,6034341995;41900,9583433345;63358,1282356502;49534,9022857825;75464,1892770777;47675,9728674407;28724,6922805906;42831,2720445261;42829,5750263282;37123,7289103039;52291,5954472842;57889,5667199376;63875,1525954125;74553,8226648502;74487,516560219;46589,221043064;49524,5357155266;57334,8318283888;61236,5104694462;42461,8319925206;44520;64053,6389725578;63167,4959701057;57948,8779249824;62606,1905905569;53883,3699017401;52908,903272953;46208,393631305;45610,9326848381;46786,8413040593;62091,7553279285;90560,6141138486;104280,874540998;
PR;4125902;São Pedro do Paraná;5682,394415867;19367,8116645329;5075,0304916932;5444,8594811498;14079,7317236427;4109,75988270099;6548,84564103039;6314,05303526509;3950,0131119093;6761,0387355267;4648,09165195813;1743,79986948682;2513,36367616604;4662,31972710905;6969,39337966449;2751,71137902935;4954,87847129392;3710,94319913545;2448,06418445212;4425,84067087478;3842;2853,6190663886;3179,8847775682;4963,5234675174;4416,4920414482;2758,2557654198;4697,6143106426;4875,7645000164;3929,4023176559;5550,1431295965;13258,2589184178;8564,51333580814;10198,1885783939;
PR;4126009;São Sebastião da Amoreira;31836,8808297016;26384,1946461301;31377,7516364711;28938,3966610939;42046,2144851697;30054,3430348192;31763,3566580287;36392,9372635947;38843,5122510768;42466,2845542797;34026,5592374769;37089,1213867766;58451,378373603;87593,3318730612;86139,2296605893;50924,6408529932;45267,4895031045;56545,0540124746;75305,8983584172;50243,374984894;48136;61750,2486229494;60654,7198871322;64089,0404706306;49729,9807052257;56575,7896270106;59403,7277580791;57058,927782195;59145,4105336702;69794,2578732754;84468,3654583882;125695,798353576;114386,622015452;
PR;4126108;São Tomé;40161,1456570213;32230,3837411651;36294,1229463624;34738,9045941889;53671,1556433814;27089,2478174343;38757,5238026492;36220,0235304937;39798,8283296415;35223,6767691844;39099,0516813574;40217,9489037984;28598,7730771002;47620,6006698542;48657,4920943449;38903,7041072806;39167,5194873299;37103,1036434706;37220,1165382313;33921,3256317953;33929;40590,4462930796;32513,8514534782;44090,9495260907;40331,9335016096;39609,9792389648;41932,7894575932;39885,442504464;39114,8283763796;35941,6436236108;42140,5136893112;39395,7343686811;40419,1202702086;
PR;4126207;Sapopema;22221,0152897001;12382,9737600348;10078,7276708702;9936,2294263014;5547,6847596569;5302,69353992795;5026,60285424866;4828,07564142863;6488,93940157199;6250,86162360755;3830,89438240551;4303,18077841067;5055,22353913669;8855,07725313068;14740,8078600043;7439,54587158378;17197,9278315764;15104,5007293597;26009,5184311989;12931,6515633326;17436;10446,9599984645;7889,8432149184;10075,8173931892;7971,3734758458;10663,3811279245;9842,4694165591;9919,1945965444;13374,6079780839;12325,1609324588;20443,0700621154;23524,2865342953;22778,347928081;
PR;4126256;Sarandi;14232,1082646985;17338,6740126334;19347,0490148936;17933,2607328922;36753,7618139061;20152,3041228081;22813,2676152872;24926,5953373366;21889,8705764935;25563,6877154629;20806,9260592997;22024,8598348222;25741,555413492;31762,0531409304;28659,5054588154;19261,9796532054;15380,6001921595;23805,9790697608;28534,3755035664;31242,1849415132;23568;26214,3362633792;19081,8744680806;23976,7062452378;25269,2391648249;24467,0042125515;22727,4450091942;25520,6619274202;24686,1333384179;23043,9380617676;32278,6150001139;44904,99399637;23799,0696990287;
PR;4126272;Saudade do Iguaçu;;;;13125,506575513;21004,2305146156;9471,06576994934;11010,7924711191;9213,05984178603;7418,50572060671;6722,89465239256;10684,5156817474;7396,54825023957;10083,8506372557;20592,4671661277;20467,7639276399;10014,3306956625;6947,33775869025;9970,94492591716;10690,5008206968;7020,41115725483;8764;8948,6022680379;5825,2273319034;8081,3385771825;7859,246068079;7296,1419911241;9666,7450189834;9900,8370494811;10707,7677165928;12907,2573368182;11546,3582683881;18898,6931051503;17392,6862166698;
PR;4126306;Sengés;13410,9011273835;18665,4312943039;13397,0328743333;18326,3599662955;30379,5940466377;13239,4949241374;12701,8499455363;11941,8546922857;13431,0745708728;19353,3541801854;18348,5618975792;26117,3662270867;31372,4019260816;51993,1905282072;61052,5041338768;38370,0475878765;43405,7053684312;40545,7248923275;65783,5802569172;46489,7590117023;43492;48204,097681144;49804,7956568391;65313,4133856024;36976,225752061;53151,6297471645;58161,6036770206;50859,5841389136;43606,9960632259;48059,4748522003;62203,6304628873;82180,9564645821;100016,114959688;
PR;4126355;Serranópolis do Iguaçu;;;;;;;;25999,2008379786;31852,4525386689;40451,8001637578;32663,0588208753;36469,6135384062;49368,6937660823;68910,75068086;47979,0965968565;42072,5593963562;30591,4574024313;43187,1772990791;46707,5287815881;32367,6191934407;43443;45248,0031322678;34096,0964342477;47627,231272062;58506,1634039243;42131,6367350982;62430,3743314857;42271,3117044595;59393,1209927415;55897,5490228695;61433,6973406945;87572,5806553808;48251,2465463595;
PR;4126405;Sertaneja;63398,1650689897;46586,8949046666;60219,6555075618;61530,205148177;67478,3669378687;52468,3942071675;54046,8954259081;57034,5141525229;52272,0118459966;67491,1870954728;34134,9168864783;67795,4346388286;70985,9010760547;133783,599455206;125889,497045314;69306,3030132734;43512,1315237418;89223,3768155027;138636,760316463;74305,7664617984;101802;120058,798158387;120585,883420896;123088,062806115;96504,8140715435;121518,92848174;121705,32211589;102102,84101145;122522,395008827;123983,724782966;146650,359692345;228357,457826565;160448,949212235;
PR;4126504;Sertanópolis;67655,8156150824;77909,5345873029;72238,6816799515;72074,0999423095;91163,4272214244;54064,7187253643;42782,8809233358;79605,1598763588;74844,2510500363;82002,626722818;52896,5923208756;74219,9604737801;94497,1549356396;132183,424720295;89307,135742255;54136,6489603494;37435,0633388568;72617,7919680753;90537,651323561;63836,408912076;69474;85113,7354275747;111565,376495395;93021,3145439122;102565,595533467;106249,081919622;97657,7237805047;115795,123447741;108089,600743411;95432,9075135484;162936,63523526;148093,678898919;210186,992676849;
PR;4126603;Siqueira Campos;16292,7944214315;18493,3416811826;18438,6414662683;20480,8802169438;32685,6179382162;9926,17340796657;12480,6444927726;11442,0259325407;21210,0769249002;18149,431556264;10856,081959333;9895,43849383432;18803,6837994645;20818,9226957302;24368,1517081883;14887,7223068237;20171,1243476574;19097,6882441183;26787,9190677952;17679,5095490652;26958;40860,944638745;34579,3226040503;37347,7495083512;27463,100419421;28840,9861299675;36230,3107218246;25216,5385644046;22045,6452534238;29939,757724608;41389,5782315453;53741,6559818089;61880,0749774878;
PR;4126652;Sulina;16790,2411440251;5800,2487660655;17722,3556281989;17449,8787213203;27325,8912167693;12522,3556157466;14544,2585192128;12033,7151129956;10359,1282589381;9986,5977655576;10876,3990185208;9674,33468263144;13885,2419569899;20933,8155747196;24494,8679514549;14201,5924961614;10507,8988787636;13376,8617570473;18026,5486738197;11954,7572849254;10818;13078,0872515242;12615,1964682976;17299,5380351283;13268,6558125151;12576,0552526773;20683,4594171765;17904,7275690863;13748,8088843405;19760,9368159453;21288,993842016;32991,1383602172;28783,1500565792;
PR;4126678;Tamarana;;;;;;;;20266,0298748496;26257,0297927895;25575,6077414423;24802,6143662283;25727,3057299647;44322,9689558805;53436,8445294227;58930,7797191808;53640,391550122;35054,62009286;63316,3862482777;89419,5003343697;60255,1860468386;91144;96421,120197917;104178,430604094;80433,1062049914;60953,0490063101;73699,3321945807;59702,5226723685;59312,0107250991;63522,214247852;47726,2864663073;74800,1374037659;103210,624845143;101922,121535345;
PR;4126702;Tamboara;10669,4657273946;9538,2947847804;6775,9014742404;7860,5267987835;14055,4879188992;11725,9172492165;9765,05650029198;13109,0223907172;9390,93730060836;12425,4350809468;11736,4878574698;8965,13377877317;12967,6647418816;28513,4153596483;25700,2175825277;15988,1191729802;21015,7977575272;22984,559514427;22615,5054910626;24737,8688747376;33289;28716,2151601483;31094,1073085714;34237,0944742122;24307,3040350356;17993,1269312081;26380,863080091;23486,6457128049;23844,620502282;21479,6944423308;24274,7934344539;21479,670607395;19428,1103378434;
PR;4126801;Tapejara;25954,2026678177;19612,751560632;29395,5921464436;22600,0940902827;34513,6944471221;15966,6929671043;21125,1207389327;27225,8076321636;31404,406722846;30045,6174837246;40058,4683652244;35349,4932873124;24554,2142966335;41226,5621869618;52032,4710613488;49375,4546767179;48076,3317033893;55098,3936862086;61193,4599110694;57177,04747148;69072;58763,6883900903;70658,7845033815;69572,0671957676;56492,2961460066;72314,0321831068;65418,3234743793;70786,7014761417;53343,8324768867;70456,1396921319;69735,148982377;59304,1316404719;68308,3863496184;
PR;4126900;Tapira;17084,2851886076;19617,1625967814;10058,9434482757;8527,8028343329;17995,9789666885;7261,03549745661;10152,1660426284;8991,51412125041;10099,0556876847;14709,3120586036;11700,368641136;7331,88581488778;11470,6650617465;23313,2637497335;33055,9409721515;18050,8238867952;22221,5117955392;19359,6818465129;20396,6564417517;13955,1678772242;22817;22336,8855746596;22105,2452826861;23072,945601048;23968,7087707923;13150,0632277286;28656,3988710802;27782,923643856;30001,074535891;27136,5927040009;27437,3768486426;34954,9966260778;34570,3931218511;
PR;4127007;Teixeira Soares;77964,7668306242;33073,0824052165;53342,6077202143;52704,6638718299;134742,151123959;46424,4268628933;62385,7588754868;50693,4433464608;46743,5384748954;60050,7068791192;71148,0838245577;66675,3143877348;98021,1833704756;131525,704615934;134444,388785851;97053,5651677303;75166,5033127557;81010,4469317407;143109,364273228;72998,1810014665;83746;105795,318839169;108379,504844927;138915,011974698;145286,87557295;144003,993568965;154645,082475891;142663,841247844;146774,010237007;155987,227771292;204952,080967094;304522,668754626;250537,749526004;
PR;4127106;Telêmaco Borba;5458,971771074;2421,076824245;2201,5375652062;3424,579106613;7174,89549431;5657,81540898685;6560,48803328111;575,478517976664;648,893940157199;650,833418476301;1088,09139205625;1082,57432088955;1124,64950588836;2447,71785673225;1653,4924426255;969,499984038567;805,60558070521;1387,17385615705;1365,98258200893;1175,30898756204;974;1370,0325766809;1264,9407170585;1720,0092541709;1296,1043121471;1582,1223398368;1712,2027041762;1704,1922857111;1948,8898529298;1814,2753761356;1907,68213620762;3266,717410148;3829,21149623409;
