"","codigo_do_municipio","Year","UF","index_centrao","producao_valor_total_bruto","populacao","taxa_analfabetismo","vab_pub","vab_total","vab_agro","vab_ind","vab_serv","shift_share_iv","pib_per_capita","share_GDP_agro","share_GDP_ind","share_GDP_serv","share_GDP_pub","share_GDP_other","hhi_sectors","diversification_index","producao_milhoes","shift_share_iv_milhoes","index_centrao_pct","ln_pop","year_factor","shift_share_iv_new_2_milhoes"
"32784",5215900,2010,"GO",0.476,11121,NA,11.7,10372.07,34430.135,12916.146,2031.851,9110.068,0.00518918672551042,10246.06,0.375140730641922,0.0590137389818541,0.264595767632047,0.301249762744177,0,0.304975528977388,0.695024471022611,0.011121,5.18918672551042e-09,47.6,NA,"2010",0.00591444750307468
"32785",5215900,2014,"GO",0.807,9271.1661895641,3659,10.2466666666667,15601.854,52618.207,21987.343,3078.807,11950.203,0.00623965060713863,15151.81,0.417865682880452,0.0585121990188681,0.227111558552347,0.296510559548333,1.11022302462516e-16,0.317533578314912,0.682466421685088,0.0092711661895641,6.23965060713863e-09,80.7,8.20494516501921,"2014",0.00839965996298451
"32786",5215900,2018,"GO",0.362,10509.8335909046,3589,8.79333333333333,21546.014,126484.083,33369.403,6021.361,65547.304,0.00676929350441536,39973.14,0.263822942844121,0.0476056817362545,0.518225712242385,0.170345655271106,7.90613319257005e-09,0.369444377203376,0.630555622796624,0.0105098335909046,6.76929350441536e-09,36.2,8.18562889114761,"2018",0.0101173082296467
"32787",5215900,2022,"GO",0.755,28292.9972263853,NA,7.34,24597.344,197123.99,98643.581,7183.434,66699.631,0.0120591228801177,61499.64,0.500413881638658,0.0364411962237574,0.338363843994838,0.124781078142747,0,0.381802422104317,0.618197577895683,0.0282929972263853,1.20591228801177e-08,75.5,NA,"2022",0.0202658282194433
"32788",5216007,2002,"GO",0.519,18885.3728683043,2834,16.6,3835.292,20088.97,9858.285,1698.646,4696.747,0.0262317943097495,7429.05,0.490731232113941,0.0845561519580148,0.233797302698944,0.1909153132291,0,0.339076720580681,0.660923279419319,0.0188853728683043,2.62317943097495e-08,51.9,7.94944442025063,"2002",0.0158427941309013
"32789",5216007,2006,"GO",0.478,13386.7937382403,2979,15.1,6710.922,24256.993,7422.622,1667.491,8455.959,0.0247235276483233,8801.2,0.305999263799928,0.0687426920558537,0.348598814370767,0.276659270998677,-4.12252254555767e-08,0.296422592767409,0.703577407232591,0.0133867937382403,2.47235276483233e-08,47.8,7.99934295271328,"2006",0.0158197658205459
"32790",5216007,2010,"GO",0.651,22288,NA,13.6,9098.809,44767.915,22824.971,3650.564,9193.572,0.0285814942539298,17724.44,0.509851106534669,0.0815442041470995,0.205360736590033,0.203243975065625,-2.23374263530474e-08,0.350078753597888,0.649921246402112,0.022288,2.85814942539298e-08,65.1,NA,"2010",0.0186942164540094
"32791",5216007,2014,"GO",0.617,28864.6930165066,2728,12.4,12202.561,58144.023,27708.103,6190.882,12042.476,0.0343673387387926,22784.43,0.476542584609256,0.106474951002272,0.207114598864272,0.209867848325528,1.71986722641293e-08,0.325370720960501,0.674629279039499,0.0288646930165066,3.43673387387926e-08,61.7,7.91132401896335,"2014",0.0268357015073419
"32792",5216007,2018,"GO",0.467,44395.8045463678,2627,11.2,17141.766,85942.467,41406.033,8040.223,19354.445,0.0372845560651089,34308.72,0.481787810443003,0.0935535513543031,0.225202343795879,0.199456294406815,0,0.33137067029212,0.66862932970788,0.0443958045463678,3.72845560651089e-08,46.7,7.87359778968554,"2018",0.0323603609206216
"32793",5216007,2022,"GO",0.683,69211.2994578704,NA,10,18749.729,103491.577,52242.212,11119.088,21380.548,0.0664203794423329,42327.07,0.504796752686453,0.107439545539054,0.206592155804139,0.181171545970355,1.11022302462516e-16,0.341866465377516,0.658133534622484,0.0692112994578704,6.64203794423329e-08,68.3,NA,"2022",0.0632022526097895
"32794",5216304,2002,"GO",0.538,2500.06545565723,8342,18.3,9511.681,34414.989,12836.276,1724.79,10342.243,0.0080086557878308,4366.36,0.372985038583043,0.0501174066916017,0.300515656128787,0.276381927653674,-2.90571064986977e-08,0.308326222972363,0.691673777027637,0.00250006545565723,8.0086557878308e-09,53.8,9.02905827475689,"2002",0.00632844524412667
"32795",5216304,2006,"GO",0.184,6875.93793297557,8719,15.85,15311.035,49974.243,12963.962,3524.678,18174.569,0.00754817685966486,6141.09,0.259412873947885,0.070529892768961,0.363678725458633,0.306378527834829,-2.00103080771896e-08,0.298399522613356,0.701600477386644,0.00687593793297557,7.54817685966486e-09,18.4,9.07325983142782,"2006",0.0049274134529627
"32796",5216304,2010,"GO",0.714,22506,NA,13.4,22014.679,92423.829,32079.019,8621.525,29708.606,0.008726027151582,10737.86,0.347086020424451,0.0932824910337787,0.321438814226145,0.238192674315625,0,0.289228990096289,0.710771009903711,0.022506,8.726027151582e-09,71.4,NA,"2010",0.00651221624059936
"32797",5216304,2014,"GO",0.831,31908.3619931251,9678,12.28,33897.097,132115.754,43432.087,6461.737,48324.833,0.0104924650998989,14789.68,0.328742679695867,0.0489096629611636,0.365776461450616,0.256571195892354,0,0.31008510289756,0.68991489710244,0.0319083619931251,1.04924650998989e-08,83.1,9.17761054735326,"2014",0.0096783517087536
"32798",5216304,2018,"GO",0.732,60077.6919777399,9972,11.16,45677.006,177342.709,65815.896,7606.112,58243.695,0.0113831014455827,18804.75,0.371122649310607,0.0428893414501749,0.328424525194323,0.257563484044895,0,0.313773133503815,0.686226866496185,0.0600776919777399,1.13831014455827e-08,73.2,9.20753644464345,"2018",0.0113604478442704
"32799",5216304,2022,"GO",0.759,93019.3982879815,NA,10.04,61714.134,222028.11,87930.613,7580.374,64802.99,0.0202783671589348,23154.98,0.396033695913549,0.0341415057760029,0.291868403509808,0.277956399304575,-4.50393433659713e-09,0.320455255597326,0.679544744402674,0.0930193982879815,2.02783671589348e-08,75.9,NA,"2022",0.0248279098220198
"32800",5216403,2002,"GO",0.513,163896.768279571,11045,16.7,11162.238,137976.44,83956.322,9797.029,33060.851,0.173063416973805,12983.14,0.608483027972022,0.0710050860857114,0.239612291779669,0.0808995941625976,0,0.439252112287618,0.560747887712382,0.163896768279571,1.73063416973805e-07,51.3,9.30973311585422,"2002",0.15588676256081
"32801",5216403,2006,"GO",0.369,130052.761789498,11575,14.25,20954.073,143676.727,68748.892,10621.399,43352.364,0.163112676317186,13139.65,0.478497063758976,0.0739256748241488,0.301735464784077,0.145841803592867,-6.96006940970051e-09,0.346738567807851,0.653261432192149,0.130052761789498,1.63112676317186e-07,36.9,9.35660287895444,"2006",0.143568396036834
"32802",5216403,2010,"GO",0.497,200530,NA,11.8,29971.47,320090.796,175392.897,39563.869,75162.561,0.18856548657687,31084.49,0.547947329919477,0.123602020096823,0.234816376913256,0.0936342761945583,-3.12411363445619e-09,0.379429844283046,0.620570155716954,0.20053,1.8856548657687e-07,49.7,NA,"2010",0.182951501008012
"32803",5216403,2014,"GO",0.532,303267.016313297,11187,10.1233333333333,45496.633,588266.744,275937.559,119772.006,147060.546,0.226737408970194,55746.39,0.469068771631938,0.203601524685203,0.249989562558036,0.0773401411248228,-2.22044604925031e-16,0.329955372191601,0.670044627808399,0.303267016313297,2.26737408970194e-07,53.2,9.32250766884693,"2014",0.282221146350794
"32804",5216403,2018,"GO",0.646,383151.862206778,10995,8.44666666666666,62725.816,809115.391,428771.108,110097.378,207521.089,0.245983656199261,78550.6,0.529925784096227,0.136071293692645,0.256478978534225,0.0775239436769038,0,0.37112816189037,0.62887183810963,0.383151862206778,2.45983656199261e-07,64.6,9.30519590298886,"2018",0.342634309589192
"32805",5216403,2022,"GO",0.495,969048.913679633,NA,6.77,70242.545,1469118.061,931583.288,192136.362,275155.866,0.438206311289751,141965.55,0.634110567918476,0.130783472819888,0.187293229390092,0.0478127298715443,0,0.456565340021861,0.543434659978139,0.969048913679633,4.38206311289751e-07,49.5,NA,"2022",0.684223132736758
"32806",5216452,2002,"GO",0.521,182041.240290956,3076,14.7,5539.876,95353.061,65700.836,6690.935,17421.414,0.180511216194335,30740.58,0.689027025571838,0.0701701123155344,0.182704297243274,0.0580985648693543,1.11022302462516e-16,0.516438390101785,0.483561609898215,0.182041240290956,1.80511216194335e-07,52.1,8.03138533062553,"2002",0.185287892302829
"32807",5216452,2006,"GO",0.593,73011.0368760862,3792,13.35,7908.053,54735.188,31060.863,3606.307,12159.964,0.170132244547008,14978.61,0.567475222703172,0.0658864458454039,0.222159901962884,0.144478411218757,1.8269782908753e-08,0.396598185476609,0.603401814523391,0.0730110368760862,1.70132244547008e-07,59.3,8.24064886337491,"2006",0.144578333984787
"32808",5216452,2010,"GO",0.523,286743,NA,12,10360.19,277366.696,203893.599,20448.205,42664.702,0.19668041871275,95817.33,0.735104833927142,0.0737226397216773,0.15382056539333,0.0373519609578505,0,0.570870079795903,0.429129920204097,0.286743,1.9668041871275e-07,52.3,NA,"2010",0.199825219055939
"32809",5216452,2014,"GO",0.939,197887.170380945,3090,11.0433333333333,16696.504,295848.803,151812.363,78646.504,48693.431,0.236495073110436,100665.54,0.513141717865933,0.265833436547654,0.164588906584151,0.0564359356221563,3.38010497369368e-09,0.364256361601251,0.635743638398749,0.197887170380945,2.36495073110436e-07,93.9,8.03592636989179,"2014",0.313227503859524
"32810",5216452,2018,"GO",0.487,160376.418140809,3116,10.0866666666667,24431.405,314847.878,137794.561,87007.089,65614.824,0.256569584265048,106653.55,0.43765440591599,0.276346436103343,0.208401671362066,0.0775974897947383,-3.17613690903329e-09,0.317361358813644,0.682638641186356,0.160376418140809,2.56569584265048e-07,48.7,8.04430540699064,"2018",0.373756349299926
"32811",5216452,2022,"GO",0.662,327941.910544703,NA,9.13,33163.496,674123.558,316245.12,227873.945,96840.996,0.457064558056883,224457.66,0.469120410119238,0.338029938719335,0.143654668125394,0.0491949815526251,1.48340761896293e-09,0.35739500854522,0.64260499145478,0.327941910544703,4.57064558056883e-07,66.2,NA,"2022",0.786777794784373
