,nm_municipio,0,sg_uf
1734,FRANCO DA ROCHA,0.29805942414896264,SP
1735,FRECHEIRINHA,0.48486923182253866,CE
1736,FREDERICO WESTPHALEN,0.3145053068195681,RS
1737,FREI GASPAR,0.46615491974877876,MG
1738,FREI INOCÊNCIO,0.4035048802129547,MG
1739,FREI LAGONEGRO,0.8192325473878872,MG
1740,FREI MARTINHO,0.5459641255605381,PB
1741,FREI MIGUELINHO,0.21872079049272267,PE
1742,FREI PAULO,0.10861423220973783,SE
1743,FREI ROGÉRIO,0.5124688279301746,SC
1744,FRONTEIRA,0.4689358889623265,MG
1745,FRONTEIRA DOS VALES,0.07238605898123325,MG
1746,FRONTEIRAS,0.3931481789456178,PI
1747,FRUTA DE LEITE,0.28878990348923533,MG
1748,FRUTAL,0.13705987666600358,MG
1749,FRUTUOSO GOMES,0.4987003341997772,RN
1750,FUNDÃO,0.4589691217109215,ES
1751,FUNILÂNDIA,0.47817764165390503,MG
1752,FÁTIMA,0.6027611867228043,BA
1753,FÁTIMA DO SUL,0.4280739351727833,MS
1754,FÊNIX,0.49819884726224783,PR
1755,GABRIEL MONTEIRO,0.31054802592810843,SP
1756,GADO BRAVO,0.6782246879334258,PB
1757,GALILÉIA,0.4554399775091369,MG
1758,GALINHOS,0.09129640900791236,RN
1759,GALVÃO,0.49613601236476046,SC
1760,GAMELEIRA,0.17944499287046178,PE
1761,GAMELEIRA DE GOIÁS,0.44784353059177534,GO
1762,GAMELEIRAS,0.45636172450052576,MG
1763,GANDU,0.2661134386077989,BA
1764,GARANHUNS,0.3297973247643199,PE
1765,GARARU,0.45213137665967856,SE
1766,GARIBALDI,0.4509246912864514,RS
1767,GAROPABA,0.5713847726111395,SC
1768,GARRAFÃO DO NORTE,0.048692089505200126,PA
1769,GARRUCHOS,0.17517847336628226,RS
1770,GARUVA,0.2904864532019704,SC
1771,GARÇA,0.4307829554995802,SP
1772,GASPAR,0.12636271681714306,SC
1773,GASTÃO VIDIGAL,0.4267151767151767,SP
1774,GAURAMA,0.1849390919158361,RS
1775,GAVIÃO,0.5362788812322659,BA
1776,GAVIÃO PEIXOTO,0.4916864608076009,SP
1777,GAÚCHA DO NORTE,0.07593778591033852,MT
1778,GEMINIANO,0.23341800733841378,PI
1779,GENERAL CARNEIRO,0.18481222603956876,MT
1780,GENERAL CÂMARA,0.13174431202600217,RS
1781,GENERAL MAYNARD,0.3409090909090909,SE
1782,GENERAL SALGADO,0.4433136939832173,SP
1783,GENERAL SAMPAIO,0.4326441784548422,CE
1784,GENTIL,0.2655367231638418,RS
1785,GENTIO DO OURO,0.04531029619181946,BA
1786,GETULINA,0.4740218088518281,SP
1787,GETÚLIO VARGAS,0.15563985272788128,RS
1788,GILBUÉS,0.5402377686328304,PI
1789,GIRAU DO PONCIANO,0.10776781903542466,AL
1790,GIRUÁ,0.33298830348825176,RS
1791,GLAUCILÂNDIA,0.2567215958369471,MG
1792,GLICÉRIO,0.2051470588235294,SP
1793,GLORINHA,0.2999261265698104,RS
1794,GLÓRIA,0.6859388867757069,BA
1795,GLÓRIA D'OESTE,0.6300063572790846,MT
1796,GLÓRIA DE DOURADOS,0.37619426751592355,MS
1797,GLÓRIA DO GOITÁ,0.4444785747197051,PE
1798,GODOFREDO VIANA,0.3157894736842105,MA
1799,GODOY MOREIRA,0.8826173826173827,PR
1800,GOIABEIRA,0.16815476190476192,MG
1801,GOIANA,0.38817711195303234,PE
1802,GOIANDIRA,0.3330965909090909,GO
1803,GOIANINHA,0.5793161671591389,RN
1804,GOIANIRA,0.09226987161977601,GO
1805,GOIANORTE,0.08887308922858159,TO
1806,GOIANÁ,0.09937332139659803,MG
1807,GOIANÁPOLIS,0.2433574879227053,GO
1808,GOIANÉSIA,0.4457827119117442,GO
1809,GOIANÉSIA DO PARÁ,0.03581588737325844,PA
1810,GOIATINS,0.4546942114951933,TO
1811,GOIATUBA,0.29369310793237974,GO
1812,GOIOERÊ,0.41202919327512055,PR
1813,GOIOXIM,0.1944216570959803,PR
1814,GOIÁS,0.16341125807443863,GO
1815,GOIÂNIA,0.11749675184062365,GO
1816,GONGOGI,0.08112874779541446,BA
1817,GONZAGA,0.6640027797081306,MG
1818,GONÇALVES,0.5120711562897078,MG
1819,GONÇALVES DIAS,0.328001075413362,MA
1820,GOUVEIA,0.5296,MG
1821,GOUVELÂNDIA,0.6194723151244891,GO
1822,GOVERNADOR ARCHER,0.8787630554986688,MA
1823,GOVERNADOR CELSO RAMOS,0.2528531574942937,SC
1824,GOVERNADOR DIX-SEPT ROSADO,0.03551008125188083,RN
1825,GOVERNADOR EDISON LOBÃO,0.5226968479980528,MA
1826,GOVERNADOR EUGÊNIO BARROS,0.284692204501416,MA
1827,GOVERNADOR JORGE TEIXEIRA,0.4923044925124792,RO
1828,GOVERNADOR LINDENBERG,0.13281116975991827,ES
1829,GOVERNADOR LUIZ ROCHA,0.5824022346368715,MA
1830,GOVERNADOR MANGABEIRA,0.3400602073809789,BA
1831,GOVERNADOR NEWTON BELLO,0.2645435244161359,MA
1832,GOVERNADOR NUNES FREIRE,0.2874343653811334,MA
1833,GOVERNADOR VALADARES,0.17282896279178808,MG
1834,GRACCHO CARDOSO,0.1951152579582876,SE
1835,GRAJAÚ,0.26320050689946495,MA
1836,GRAMADO,0.3661751563896336,RS
1837,GRAMADO DOS LOUREIROS,0.1841692789968652,RS
1838,GRAMADO XAVIER,0.0972658000896459,RS
1839,GRANDES RIOS,0.7279517380063201,PR
1840,GRANITO,0.021980735984193627,PE
1841,GRANJA,0.891469698208882,CE
1842,GRANJEIRO,0.8731845554374779,CE
1843,GRAVATAL,0.5317972350230414,SC
1844,GRAVATAÍ,0.1089642961448598,RS
1845,GRAVATÁ,0.16076074280075356,PE
1846,GRAÇA,0.10019296422740093,CE
1847,GRAÇA ARANHA,0.13768115942028986,MA
1848,GROAÍRAS,0.15607513988808952,CE
1849,GROSSOS,0.0019193857965451055,RN
1850,GRUPIARA,0.27014218009478674,MG
1851,GRÃO MOGOL,0.7016566485852515,MG
1852,GRÃO-PARÁ,0.5249130938586327,SC
1853,GUABIJU,0.26608505997818976,RS
1854,GUABIRUBA,0.17818301658793803,SC
1855,GUADALUPE,0.25866718027734975,PI
1856,GUAIMBÊ,0.5257591265779598,SP
1857,GUAIRAÇÁ,0.26339161809603107,PR
1858,GUAIÇARA,0.6721773436032312,SP
1859,GUAIÚBA,0.38512677798392086,CE
1860,GUAJARÁ,0.02843601895734597,AM
1861,GUAJARÁ-MIRIM,0.238530646961884,RO
1862,GUAJERU,0.3352216748768473,BA
1863,GUAMARÉ,0.5572390572390572,RN
1864,GUAMIRANGA,0.4990090288482713,PR
1865,GUANAMBI,0.22324199935780797,BA
1866,GUANHÃES,0.5953210938105198,MG
1867,GUAPIARA,0.20390070921985815,SP
1868,GUAPIAÇU,0.4242703887414927,SP
1869,GUAPIMIRIM,0.3597031289533609,RJ
1870,GUAPIRAMA,0.0614951768488746,PR
1871,GUAPOREMA,0.2671601615074024,PR
1872,GUAPORÉ,0.28461779448621555,RS
1873,GUAPÉ,0.08216374269005848,MG
1874,GUAPÓ,0.221198738170347,GO
1875,GUARABIRA,0.1737699589647747,PB
1876,GUARACI,0.5830924019891291,PR
1877,GUARACIABA,0.19996636394214598,MG
1878,GUARACIABA DO NORTE,0.23703574946404773,CE
1879,GUARACIAMA,0.07848247900376484,MG
1880,GUARAMIRANGA,0.8208124652198108,CE
1881,GUARAMIRIM,0.3951795129299523,SC
1882,GUARANI,0.08944281524926687,MG
1883,GUARANI D'OESTE,0.16725978647686832,SP
1884,GUARANI DAS MISSÕES,0.1908150064683053,RS
1885,GUARANI DE GOIÁS,0.31099397590361444,GO
1886,GUARANIAÇU,0.47658883755774756,PR
1887,GUARANTÃ,0.40387722132471726,SP
1888,GUARANTÃ DO NORTE,0.4589517819706499,MT
1889,GUARANÉSIA,0.24308088393048702,MG
1890,GUARAPARI,0.11484995159728945,ES
1891,GUARAPUAVA,0.10775388188207972,PR
1892,GUARAQUEÇABA,0.3432798395185557,PR
1893,GUARARAPES,0.36733093760209085,SP
1894,GUARAREMA,0.8475565719788156,SP
1895,GUARARÁ,0.3389402859545837,MG
1896,GUARATINGA,0.46886200716845877,BA
1897,GUARATINGUETÁ,0.17445255474452553,SP
1898,GUARATUBA,0.4130367046800025,PR
1899,GUARAÇAÍ,0.5574630424415832,SP
1900,GUARAÍ,0.19438564196962724,TO
1901,GUARAÍTA,0.03048780487804878,GO
1902,GUARDA-MOR,0.09865846841811067,MG
1903,GUAREÍ,0.4090909090909091,SP
1904,GUARIBA,0.5776074606067103,SP
1905,GUARIBAS,0.35174304739522133,PI
1906,GUARINOS,0.25514950166112954,GO
1907,GUARUJÁ,0.3037779103276297,SP
1908,GUARUJÁ DO SUL,0.3522222222222222,SC
1909,GUARULHOS,0.32230278632341786,SP
1910,GUARÁ,0.6038767395626242,SP
1911,GUATAMBÚ,0.2908036454018227,SC
1912,GUATAPARÁ,0.5124629080118694,SP
1913,GUAXUPÉ,0.15554765923425423,MG
1914,GUAÇUÍ,0.3191209153016709,ES
1915,GUAÍBA,0.1013021170180658,RS
1916,GUAÍRA,0.4541636883488206,PR
1917,GUIA LOPES DA LAGUNA,0.08425414364640885,MS
1918,GUIDOVAL,0.42187147688838783,MG
1919,GUIMARÂNIA,0.17314837750805054,MG
1920,GUIMARÃES,0.37183634633682205,MA
1921,GUIRATINGA,0.12386487468216491,MT
1922,GUIRICEMA,0.29689027967924897,MG
1923,GURINHATÃ,0.2248016456068175,MG
1924,GURINHÉM,0.6036133415688697,PB
1925,GURJÃO,0.20089507707608156,PB
1926,GURUPI,0.537034522095771,TO
1927,GURUPÁ,0.05037938944767955,PA
1928,GUZOLÂNDIA,0.4746887966804979,SP
1929,GÁLIA,0.4781716964547319,SP
1930,HARMONIA,0.2537043729671124,RS
1931,HEITORAÍ,0.4028436018957346,GO
1932,HELIODORA,0.07175925925925926,MG
1933,HELIÓPOLIS,0.45943896891584535,BA
1934,HERCULÂNDIA,0.6037407568508047,SP
1935,HERVAL,0.15484968803176405,RS
1936,HERVAL D'OESTE,0.7181571815718157,SC
1937,HERVEIRAS,0.12795941375422773,RS
1938,HIDROLINA,0.4674842066146414,GO
1939,HIDROLÂNDIA,0.30590265070319445,CE
1940,HOLAMBRA,0.432649667405765,SP
1941,HONÓRIO SERPA,0.3241486068111455,PR
1942,HORIZONTE,0.4051595254000064,CE
1943,HORIZONTINA,0.27418309728779044,RS
1944,HORTOLÂNDIA,0.16938457572598994,SP
1945,HUGO NAPOLEÃO,0.5619047619047619,PI
1946,HULHA NEGRA,0.017543859649122806,RS
1947,HUMAITÁ,0.2317114336692868,AM
1948,HUMBERTO DE CAMPOS,0.21324207936019687,MA
1949,IACANGA,0.5036410155481205,SP
1950,IACIARA,0.5557083906464925,GO
1951,IACRI,0.6541702993315897,SP
1952,IAPU,0.08981555733761026,MG
1953,IARAS,0.3385281385281385,SP
1954,IATI,0.03933183272124156,PE
1955,IAÇU,0.4087822122988185,BA
1956,IBAITI,0.2911729857819905,PR
1957,IBARAMA,0.23074154067674585,RS
1958,IBARETAMA,0.3499251497005988,CE
1959,IBATEGUARA,0.07956318252730109,AL
1960,IBATIBA,0.41004909038406007,ES
1961,IBATÉ,0.23341639167620715,SP
1962,IBEMA,0.33618149675898645,PR
1963,IBERTIOGA,0.08735632183908046,MG
1964,IBIAM,0.45111111111111113,SC
1965,IBIAPINA,0.4157088122605364,CE
1966,IBIARA,0.07360977177756349,PB
1967,IBIASSUCÊ,0.5747779751332149,BA
1968,IBIAÇÁ,0.2540983606557377,RS
1969,IBIAÍ,0.5509683995922529,MG
1970,IBICARAÍ,0.20226612978743327,BA
1971,IBICARÉ,0.6100686498855835,SC
1972,IBICOARA,0.13977943062323672,BA
1973,IBICUITINGA,0.419475204622051,CE
1974,IBICUÍ,0.3877266387726639,BA
1975,IBIMIRIM,0.4123584657245677,PE
1976,IBIPEBA,0.02507232401157184,BA
1977,IBIPITANGA,0.6533066132264529,BA
1978,IBIPORÃ,0.25213675213675213,PR
1979,IBIQUERA,0.3572139303482587,BA
1980,IBIRACATU,0.029504080351537978,MG
1981,IBIRACI,0.1517948717948718,MG
1982,IBIRAIARAS,0.2,RS
1983,IBIRAJUBA,0.17799539170506912,PE
1984,IBIRAMA,0.07573221757322175,SC
1985,IBIRAPITANGA,0.7229946524064171,BA
1986,IBIRAPUITÃ,0.14340935446463085,RS
1987,IBIRAPUÃ,0.795760082730093,BA
1988,IBIRAREMA,0.7169454086462607,SP
1989,IBIRATAIA,0.8275445152780831,BA
1990,IBIRAÇU,0.7895669291338583,ES
1991,IBIRITÉ,0.43416750787217695,MG
1992,IBIRUBÁ,0.11382531927659209,RS
1993,IBIRÁ,0.642725258493353,SP
1994,IBITIARA,0.1459736456808199,BA
1995,IBITINGA,0.3243758944188265,SP
1996,IBITIRAMA,0.42601194426011946,ES
1997,IBITITÁ,0.13097385031559963,BA
1998,IBITIÚRA DE MINAS,0.029019980970504282,MG
1999,IBITURUNA,0.05358182877111241,MG
2000,IBIÁ,0.4607666064619707,MG
2001,IBIÚNA,0.22396066160035763,SP
2002,IBOTIRAMA,0.2685166699940108,BA
2003,ICAPUÍ,0.0784757778653013,CE
2004,ICARAÍ DE MINAS,0.2598333656268165,MG
2005,ICARAÍMA,0.3986073011183794,PR
2006,ICATU,0.6682783107954975,MA
2007,ICHU,0.37781785392245265,BA
2008,ICONHA,0.12811886739557052,ES
2009,ICÉM,0.5438307873090482,SP
2010,ICÓ,0.7859652515875318,CE
2011,IELMO MARINHO,0.3012698876076485,RN
2012,IEPÊ,0.46558902767572863,SP
2013,IGACI,0.2797724151461644,AL
2014,IGAPORÃ,0.8459436133486766,BA
2015,IGARACY,0.5617529880478087,PB
2016,IGARAPAVA,0.42220440881763527,SP
2017,IGARAPÉ,0.14638115074199426,MG
2018,IGARAPÉ DO MEIO,0.5136690647482014,MA
2019,IGARAPÉ GRANDE,0.7472275334608031,MA
2020,IGARAPÉ-AÇU,0.1766513857053553,PA
2021,IGARAPÉ-MIRI,0.0422373365632473,PA
2022,IGARASSU,0.3019032579787234,PE
2023,IGARATINGA,0.10124688279301745,MG
2024,IGARATÁ,0.5890639481000927,SP
2025,IGARAÇU DO TIETÊ,0.5971100341051876,SP
2026,IGRAPIÚNA,0.1327148043565954,BA
2027,IGREJA NOVA,0.4899096889285316,AL
2028,IGREJINHA,0.5092758481188233,RS
2029,IGUABA GRANDE,0.35969546302050964,RJ
2030,IGUAPE,0.26693897164824604,SP
2031,IGUARACY,0.5649314038714527,PE
2032,IGUARAÇU,0.5376470588235294,PR
2033,IGUATAMA,0.0672182006204757,MG
2034,IGUATEMI,0.16818114106956653,MS
2035,IGUATU,0.25971921063582804,CE
2036,IGUAÍ,0.35141463414634144,BA
2037,IJACI,0.30510547233262,MG
2038,IJUÍ,0.11054532793663228,RS
2039,ILHA COMPRIDA,0.1661855670103093,SP
2040,ILHA DAS FLORES,0.34678767614043465,SE
2041,ILHA DE ITAMARACÁ,0.18110599078341014,PE
2042,ILHA GRANDE,0.3819216458743708,PI
2043,ILHA SOLTEIRA,0.2836399636993647,SP
2044,ILHABELA,0.19856237990178635,SP
2045,ILHOTA,0.18510054844606946,SC
2046,ILHÉUS,0.24221434562623448,BA
2047,ILICÍNEA,0.2102869687941038,MG
2048,ILÓPOLIS,0.27527405602923266,RS
2049,IMACULADA,0.4712115153938425,PB
2050,IMARUÍ,0.43978633862091293,SC
2051,IMBAÚ,0.2759244372990354,PR
2052,IMBITUBA,0.5115895645427214,SC
2053,IMBITUVA,0.10821299064826007,PR
2054,IMBUIA,0.07849526066350711,SC
2055,IMBÉ,0.2647756379850109,RS
2056,IMBÉ DE MINAS,0.20204465967177831,MG
2057,IMIGRANTE,0.5724137931034483,RS
2058,IMPERATRIZ,0.2749118982586443,MA
2059,INACIOLÂNDIA,0.7985312899106003,GO
2060,INAJÁ,0.2454212454212454,PE
2061,INCONFIDENTES,0.19213667212731103,MG
2062,INDAIABIRA,0.549266862170088,MG
2063,INDAIAL,0.08708290685772774,SC
2064,INDAIATUBA,0.1904752012464295,SP
2065,INDEPENDÊNCIA,0.5255427088249174,CE
2066,INDIANA,0.47860199714693297,SP
2067,INDIANÓPOLIS,0.3616256069052329,MG
2068,INDIAPORÃ,0.34075723830734966,SP
2069,INDIARA,0.12540832268143728,GO
2070,INDIAROBA,0.06988422374110755,SE
2071,INDIAVAÍ,0.44805194805194803,MT
2072,INGAZEIRA,0.37899159663865545,PE
2073,INGAÍ,0.24873864783047428,MG
2074,INGÁ,0.5091704117575611,PB
2075,INHACORÁ,0.11409395973154363,RS
2076,INHAMBUPE,0.3329877669500311,BA
2077,INHANGAPI,0.022881880024737167,PA
2078,INHAPI,0.18818380743982493,AL
2079,INHAPIM,0.3792782895292825,MG
2080,INHAÚMA,0.6273085074174992,MG
2081,INHUMA,0.2797077474496829,PI
2082,INHUMAS,0.20225835950856824,GO
2083,INIMUTABA,0.05270057682223388,MG
2084,INOCÊNCIA,0.019339045287637698,MS
2085,INÁCIO MARTINS,0.4368682542401919,PR
2086,INÚBIA PAULISTA,0.45938242280285035,SP
2087,IOMERÊ,0.5566228513650152,SC
2088,IPABA,0.315642769539525,MG
2089,IPAMERI,0.16678942630329815,GO
2090,IPANEMA,0.1836245631552671,MG
2091,IPANGUAÇU,0.043024279783620584,RN
2092,IPAPORANGA,0.3625741839762611,CE
2093,IPATINGA,0.16900048285852245,MG
2094,IPAUMIRIM,0.7172597864768683,CE
2095,IPAUSSU,0.4229625223081499,SP
2096,IPECAETÁ,0.7822560519091589,BA
2097,IPERÓ,0.2367332570623955,SP
2098,IPEÚNA,0.44215349369988544,SP
2099,IPIAÇU,0.5919335705812574,MG
2100,IPIAÚ,0.54080197964119,BA
2101,IPIGUÁ,0.4088983050847458,SP
2102,IPIRA,0.30500758725341426,SC
2103,IPIRANGA,0.2793000542593597,PR
2104,IPIRANGA DE GOIÁS,0.4695121951219512,GO
2105,IPIRANGA DO NORTE,0.1263710061993324,MT
2106,IPIRANGA DO PIAUÍ,0.49289204797867614,PI
2107,IPIRANGA DO SUL,0.4229195088676671,RS
2108,IPIRÁ,0.2240242879399193,BA
2109,IPIXUNA,0.1269927536231884,AM
2110,IPIXUNA DO PARÁ,0.03490811445833683,PA
2111,IPOJUCA,0.3686324193818277,PE
2112,IPORANGA,0.1864725223109441,SP
2113,IPORÁ,0.15030258120291465,GO
2114,IPORÃ,0.7075145885435274,PR
2115,IPORÃ DO OESTE,0.42127153891859775,SC
2116,IPU,0.3941009642654566,CE
2117,IPUAÇU,0.4266312370829643,SC
2118,IPUBI,0.4251681836169371,PE
2119,IPUEIRA,0.09046624913013222,RN
2120,IPUEIRAS,0.3323180338199769,CE
2121,IPUIÚNA,0.5274132662232608,MG
2122,IPUMIRIM,0.2541797916161861,SC
2123,IPUPIARA,0.3144758735440932,BA
2124,IPUÃ,0.5709136281713573,SP
2125,IPÊ,0.37639257294429707,RS
2126,IRACEMA,0.3329914211115256,CE
2127,IRACEMA DO OESTE,0.5477855477855478,PR
2128,IRACEMINHA,0.587094367773219,SC
2129,IRACEMÁPOLIS,0.23466542750929367,SP
2130,IRAJUBA,0.7625612745098039,BA
2131,IRAMAIA,0.4307662388175807,BA
2132,IRANDUBA,0.21982783193660566,AM
2133,IRANI,0.5112293144208038,SC
2134,IRAPURU,0.4459025955088947,SP
2135,IRAPUÃ,0.3910693970420933,SP
2136,IRAQUARA,0.2375626687234863,BA
2137,IRARÁ,0.35913994276069566,BA
2138,IRATI,0.22773285796141848,PR
2139,IRAUÇUBA,0.6260644514944064,CE
2140,IRAÍ,0.25164473684210525,RS
2141,IRAÍ DE MINAS,0.42698083894355254,MG
2142,IRECÊ,0.1228267938434858,BA
2143,IRETAMA,0.07334918602524236,PR
2144,IRINEÓPOLIS,0.5012398157987956,SC
2145,IRITUIA,0.02128552584242715,PA
2146,IRUPI,0.4254927242586112,ES
2147,ISAÍAS COELHO,0.16411682892906815,PI
2148,ISRAELÂNDIA,0.19076610857432774,GO
2149,ITAARA,0.11578171091445427,RS
2150,ITABAIANA,0.2517162471395881,PB
2151,ITABAIANINHA,0.06506203190212109,SE
2152,ITABELA,0.4992631122670134,BA
2153,ITABERABA,0.3940384155575038,BA
2154,ITABERAÍ,0.1150701250879948,GO
2155,ITABERÁ,0.39789294455677343,SP
2156,ITABI,0.4178622668579627,SE
2157,ITABIRA,0.11006928822100243,MG
2158,ITABIRINHA,0.27735706171904584,MG
2159,ITABIRITO,0.2283198397462649,MG
2160,ITABORAÍ,0.17486137856956233,RJ
2161,ITABUNA,0.1876628335279849,BA
2162,ITACAJÁ,0.13914905004013914,TO
2163,ITACAMBIRA,0.1615598885793872,MG
2164,ITACARAMBI,0.4750298052722215,MG
2165,ITACARÉ,0.45070060419077,BA
2166,ITACOATIARA,0.26506596664328225,AM
2167,ITACURUBA,0.4657258064516129,PE
2168,ITACURUBI,0.14989293361884368,RS
2169,ITAETÉ,0.08854988602489917,BA
2170,ITAGI,0.47473634503384227,BA
2171,ITAGIBÁ,0.24151212553495008,BA
2172,ITAGIMIRIM,0.2891456369717239,BA
2173,ITAGUAJÉ,0.4859344894026975,PR
2174,ITAGUARA,0.17064377682403434,MG
2175,ITAGUARI,0.1314175008072328,GO
2176,ITAGUARU,0.08130303859841226,GO
2177,ITAGUATINS,0.2568747978000647,TO
2178,ITAGUAÇU,0.08028111907014461,ES
2179,ITAGUAÇU DA BAHIA,0.100670044124857,BA
2180,ITAGUAÍ,0.5216613463359876,RJ
2181,ITAINÓPOLIS,0.45093696763202723,PI
2182,ITAIPAVA DO GRAJAÚ,0.5040806529044647,MA
2183,ITAIPULÂNDIA,0.38701431492842536,PR
2184,ITAIPÉ,0.2644464049404499,MG
2185,ITAITINGA,0.434825543120474,CE
2186,ITAITUBA,0.028753841389332253,PA
2187,ITAIÇABA,0.7634991747229427,CE
2188,ITAIÓPOLIS,0.5035681042506981,SC
2189,ITAJAÍ,0.18164072091538574,SC
2190,ITAJOBI,0.351493848857645,SP
2191,ITAJU,0.5123359580052493,SP
2192,ITAJU DO COLÔNIA,0.2602641913602285,BA
2193,ITAJUBÁ,0.23949083695446816,MG
2194,ITAJUÍPE,0.3450896929157799,BA
2195,ITAJÁ,0.32209202629322664,GO
2196,ITALVA,0.46529774127310064,RJ
2197,ITAMARAJU,0.27192302988299566,BA
2198,ITAMARANDIBA,0.19695280564845782,MG
2199,ITAMARATI,0.11180609851446442,AM
2200,ITAMARATI DE MINAS,0.18373382624768947,MG
2201,ITAMARI,0.8461538461538461,BA
2202,ITAMBACURI,0.0712591421229492,MG
2203,ITAMBARACÁ,0.45964125560538116,PR
2204,ITAMBÉ,0.36498871486218454,BA
2205,ITAMBÉ DO MATO DENTRO,0.04909090909090909,MG
2206,ITAMOGI,0.4546132339235788,MG
2207,ITAMONTE,0.15281385281385282,MG
2208,ITANAGRA,0.14085001756234633,BA
2209,ITANHANDU,0.2781278127812781,MG
2210,ITANHANGÁ,0.06060606060606061,MT
2211,ITANHAÉM,0.2800040891433245,SP
2212,ITANHOMI,0.3337696335078534,MG
2213,ITANHÉM,0.5491614600460375,BA
2214,ITAOBIM,0.13518197573656845,MG
2215,ITAOCA,0.39687668282175553,SP
2216,ITAOCARA,0.4041492441299453,RJ
2217,ITAPACI,0.2950693374422188,GO
2218,ITAPAGIPE,0.19642342082492067,MG
2219,ITAPAJÉ,0.7972284959614133,CE
2220,ITAPARICA,0.21122517295246596,BA
2221,ITAPEBI,0.5577193805725011,BA
2222,ITAPECERICA,0.043482291859818285,MG
2223,ITAPECERICA DA SERRA,0.32462500942187383,SP
2224,ITAPECURU MIRIM,0.580574202601737,MA
2225,ITAPEJARA D'OESTE,0.34094875456132,PR
2226,ITAPEMA,0.2385165192182736,SC
2227,ITAPEMIRIM,0.017132967983847707,ES
2228,ITAPERUNA,0.34225049314036216,RJ
2229,ITAPERUÇU,0.30588051785992826,PR
2230,ITAPETIM,0.33447943886673087,PE
2231,ITAPETINGA,0.5301756544323696,BA
2232,ITAPETININGA,0.30616476713738666,SP
2233,ITAPEVA,0.5671349703361899,MG
2234,ITAPEVI,0.16613554049791718,SP
2235,ITAPICURU,0.24173899195795845,BA
2236,ITAPIPOCA,0.2699459687039506,CE
2237,ITAPIRA,0.3880357480017622,SP
2238,ITAPIRANGA,0.34221545489151123,AM
2239,ITAPIRAPUÃ,0.23616473616473616,GO
2240,ITAPIRAPUÃ PAULISTA,0.06762092793682133,SP
2241,ITAPIRATINS,0.714635340186001,TO
2242,ITAPISSUMA,0.27438062540595715,PE
2243,ITAPITANGA,0.05656785422899103,BA
2244,ITAPIÚNA,0.6262989220161213,CE
2245,ITAPORANGA,0.4049400776458673,PB
2246,ITAPORANGA D'AJUDA,0.027376964699819633,SE
2247,ITAPOROROCA,0.3388599616333242,PB
2248,ITAPORÃ,0.41568415359653865,MS
2249,ITAPORÃ DO TOCANTINS,0.33518776077885953,TO
2250,ITAPOÁ,0.4676709546377793,SC
2251,ITAPUCA,0.044059795436664044,RS
2252,ITAPURA,0.36289592760180994,SP
2253,ITAPURANGA,0.15514809590973203,GO
2254,ITAPUÃ DO OESTE,0.3201590852597564,RO
2255,ITAPUÍ,0.5144255988809232,SP
2256,ITAPÉ,0.37661812297734626,BA
2257,ITAQUAQUECETUBA,0.3808069355423406,SP
2258,ITAQUARA,0.7458842272968667,BA
2259,ITAQUI,0.07049973132724342,RS
2260,ITAQUIRAÍ,0.23264384213029007,MS
2261,ITAQUITINGA,0.16389172046664402,PE
2262,ITARANA,0.0451186920295551,ES
2263,ITARANTIM,0.5652014652014652,BA
2264,ITARARÉ,0.12424982409668474,SP
2265,ITAREMA,0.44535169174938627,CE
2266,ITARIRI,0.292722371967655,SP
2267,ITARUMÃ,0.7657197574210023,GO
2268,ITATI,0.5361749859786876,RS
2269,ITATIAIA,0.21586666666666668,RJ
2270,ITATIAIUÇU,0.5084332833583208,MG
2271,ITATIBA,0.381246306389126,SP
2272,ITATIBA DO SUL,0.10087399854333576,RS
2273,ITATIM,0.3950154958677686,BA
2274,ITATINGA,0.6275962725945885,SP
2275,ITATIRA,0.45273991152839216,CE
2276,ITATUBA,0.6446765622136705,PB
2277,ITAUBAL,0.09897510980966324,AP
2278,ITAUEIRA,0.3973807662236122,PI
2279,ITAUÇU,0.11996888975306241,GO
2280,ITAVERAVA,0.06347268843454379,MG
2281,ITAÍ,0.42149513776337116,SP
2282,ITAÍBA,0.33435611343561134,PE
2283,ITAÚ,0.009618187117458467,RN
2284,ITAÚ DE MINAS,0.32069186418962203,MG
2285,ITAÚBA,0.07436131386861314,MT
2286,ITAÚNA,0.098319084190697,MG
2287,ITAÚNA DO SUL,0.2954661232806928,PR
2288,ITINGA,0.12963255007096672,MG
2289,ITINGA DO MARANHÃO,0.692344635481702,MA
2290,ITIQUIRA,0.06695652173913043,MT
2291,ITIRAPINA,0.3564954682779456,SP
2292,ITIRAPUÃ,0.3040918457462467,SP
2293,ITIRUÇU,0.26098586167367216,BA
2294,ITIÚBA,0.31790491741506,BA
2295,ITOBI,0.20070689219893967,SP
2296,ITORORÓ,0.6636740331491713,BA
2297,ITU,0.4176780679171264,SP
2298,ITUAÇU,0.1586845466155811,BA
2299,ITUBERÁ,0.4376021798365123,BA
2300,ITUETA,0.7514334862385321,MG
2301,ITUIUTABA,0.10242111257289846,MG
2302,ITUMBIARA,0.42259535840450746,GO
2303,ITUMIRIM,0.20050476724621424,MG
2304,ITUPEVA,0.23147760569275846,SP
2305,ITUPIRANGA,0.011838296112489662,PA
2306,ITUPORANGA,0.08488564017920301,SC
2307,ITURAMA,0.4297956837539844,MG
