"","index_centrao","NM_MUNICIPIO.x","SG_UF","Year","NM_MUNICIPIO_norm","row_id","codigo_do_municipio","NM_MUNICIPIO.y","codigo_da_microrregiao","nome_da_microrregiao","semiarido","vab_agro","vab_ind","vab_serv","vab_pub","vab_total","impostos_liquidos_de_subsidios_sobre_produtos_a_precos_correntes_r_1_000","pib","pib_per_capita","SG_UF.x","Year.x","NM_MUNICIPIO_norm.x","Year.y","SG_UF.y","NM_MUNICIPIO_norm.y"
"30551",0.257,"DOMINGOS MARTINS","ES","2022","DOMINGOS MARTINS",30822,3201902,"Domingos Martins",32007,"Afonso Cláudio","Não",172884.295,149377.357,388158.463,172279.008,882699.122,74985.039,957684.161,28068.12,NA,NA,NA,NA,NA,NA
"30552",0.537,"DORES DO RIO PRETO","ES","2022","DORES DO RIO PRETO",30823,3202009,"Dores do Rio Preto",32011,"Alegre","Não",36571.141,17224.432,54084.212,39154.181,147033.966,12748.248,159782.214,23521.6,NA,NA,NA,NA,NA,NA
"30553",0.372,"ECOPORANGA","ES","2022","ECOPORANGA",30824,3202108,"Ecoporanga",32001,"Barra de São Francisco","Sim",99785.908,60073.482,115313.517,116655.452,391828.359,19261.039,411089.398,18071.45,NA,NA,NA,NA,NA,NA
"30554",0.474,"FUNDÃO","ES","2022","FUNDAO",30825,3202207,"Fundão",32006,"Linhares","Não",37339.343,108012.758,159502.087,115714.441,420568.628,47909.995,468478.623,20933.85,NA,NA,NA,NA,NA,NA
"30555",0.147,"GUAÇUÍ","ES","2022","GUACUI",30826,3202306,"Guaçuí",32011,"Alegre","Não",65179.547,71128.558,275425.507,151368.272,563101.883,49392.898,612494.782,19523.61,NA,NA,NA,NA,NA,NA
"30556",0.323,"GUARAPARI","ES","2022","GUARAPARI",30827,3202405,"Guarapari",32010,"Guarapari","Não",69328.596,290340.148,1317709.053,616119.939,2293497.736,243973.966,2537471.701,19746.25,NA,NA,NA,NA,NA,NA
"30557",0.801,"IBIRAÇU","ES","2022","IBIRACU",30828,3202504,"Ibiraçu",32006,"Linhares","Não",23513.128,34932.251,133339.733,67947.206,259732.317,29781.689,289514.006,22794.58,NA,NA,NA,NA,NA,NA
"30558",0.489,"IBITIRAMA","ES","2022","IBITIRAMA",30829,3202553,"Ibitirama",32011,"Alegre","Não",48474.155,6686.527,54671.345,49792.065,159624.092,12358.649,171982.74,19477.09,NA,NA,NA,NA,NA,NA
"30559",0.316,"ICONHA","ES","2022","ICONHA",30830,3202603,"Iconha",32010,"Guarapari","Não",37238.329,21508.884,125767.434,80499.542,265014.19,49834.618,314848.808,22356.66,NA,NA,NA,NA,NA,NA
"30560",0.456,"ITAGUAÇU","ES","2022","ITAGUACU",30831,3202702,"Itaguaçu",32008,"Santa Teresa","Sim",115468.826,18170.494,98508.016,75735.023,307882.359,17984.677,325867.035,23306.18,NA,NA,NA,NA,NA,NA
"30561",0.489,"ITAPEMIRIM","ES","2022","ITAPEMIRIM",30832,3202801,"Itapemirim",32013,"Itapemirim","Não",116500.067,4062152.325,1096322.284,362083.728,5637058.405,107127.343,5744185.748,164321.47,NA,NA,NA,NA,NA,NA
"30562",0.491,"ITARANA","ES","2022","ITARANA",30833,3202900,"Itarana",32008,"Santa Teresa","Sim",46591.77,60745.366,85192.199,55592.17,248121.505,17908.089,266029.595,25498.86,NA,NA,NA,NA,NA,NA
"30563",0.52,"IÚNA","ES","2022","IUNA",30834,3203007,"Iúna",32011,"Alegre","Não",108434.873,22510.144,223172.905,141092.296,495210.218,43234.166,538444.384,18303.85,NA,NA,NA,NA,NA,NA
"30564",0.428,"JERÔNIMO MONTEIRO","ES","2022","JERONIMO MONTEIRO",30835,3203106,"Jerônimo Monteiro",32012,"Cachoeiro de Itapemirim","Não",28310.207,9900.644,59804.967,63432.263,161448.081,10676.68,172124.762,13953.04,NA,NA,NA,NA,NA,NA
"30565",0.542,"JOÃO NEIVA","ES","2022","JOAO NEIVA",30836,3203130,"João Neiva",32006,"Linhares","Não",19124.877,276758.805,185712.222,81755.797,563351.701,82903.202,646254.903,38527.18,NA,NA,NA,NA,NA,NA
"30566",0.125,"LINHARES","ES","2022","LINHARES",30837,3203205,"Linhares",32006,"Linhares","Não",393610.651,2824723.395,2710113.4,965162.278,6893609.725,1142397.972,8036007.696,44705.34,NA,NA,NA,NA,NA,NA
"30567",0.569,"MANTENÓPOLIS","ES","2022","MANTENOPOLIS",30838,3203304,"Mantenópolis",32001,"Barra de São Francisco","Sim",54083.14,9230.4,53821.184,76818.814,193953.537,9121.02,203074.557,12973.52,NA,NA,NA,NA,NA,NA
"30568",0.208,"MIMOSO DO SUL","ES","2022","MIMOSO DO SUL",30839,3203403,"Mimoso do Sul",32012,"Cachoeiro de Itapemirim","Não",113097.094,92518.367,222316.322,125940.366,553872.149,53542.643,607414.792,23291.34,NA,NA,NA,NA,NA,NA
"30569",0.239,"MONTANHA","ES","2022","MONTANHA",30840,3203502,"Montanha",32004,"Montanha","Sim",90056.431,30798.777,148946.385,104168.154,373969.747,36536.637,410506.384,21658.03,NA,NA,NA,NA,NA,NA
"30570",0.194,"MUCURICI","ES","2022","MUCURICI",30841,3203601,"Mucurici",32004,"Montanha","Não",35329.424,3851.818,19685.17,34609.8,93476.211,3271.893,96748.104,17693.51,NA,NA,NA,NA,NA,NA
"30571",0.47,"MUNIZ FREIRE","ES","2022","MUNIZ FREIRE",30842,3203700,"Muniz Freire",32011,"Alegre","Não",124245.474,24597.867,113473.094,96173.093,358489.528,24848.179,383337.708,22318.22,NA,NA,NA,NA,NA,NA
"30572",0.274,"MUQUI","ES","2022","MUQUI",30843,3203809,"Muqui",32012,"Cachoeiro de Itapemirim","Não",45675.912,9767.852,84729.986,80364.593,220538.343,13782.43,234320.774,15018.64,NA,NA,NA,NA,NA,NA
"30573",0.194,"NOVA VENÉCIA","ES","2022","NOVA VENECIA",30844,3203908,"Nova Venécia",32002,"Nova Venécia","Não",159006.018,167080.803,611889.777,253894.083,1191870.682,147773.36,1339644.041,26396.41,NA,NA,NA,NA,NA,NA
"30574",0.676,"PANCAS","ES","2022","PANCAS",30845,3204005,"Pancas",32003,"Colatina","Não",114609.064,17310.864,97358.32,112465.531,341743.779,16755.2,358498.98,15303.47,NA,NA,NA,NA,NA,NA
"30575",0.309,"PINHEIROS","ES","2022","PINHEIROS",30846,3204104,"Pinheiros",32004,"Montanha","Não",155893.549,169644.376,271410.747,149418.348,746367.02,115335.046,861702.066,31219.96,NA,NA,NA,NA,NA,NA
"30576",0.411,"PIÚMA","ES","2022","PIUMA",30847,3204203,"Piúma",32010,"Guarapari","Não",19956.606,445226.304,249356.922,124900.552,839440.384,36610.007,876050.392,39130.36,NA,NA,NA,NA,NA,NA
"30577",0.494,"PRESIDENTE KENNEDY","ES","2022","PRESIDENTE KENNEDY",30848,3204302,"Presidente Kennedy",32013,"Itapemirim","Não",79635.721,5314481.4,1210280.235,147663.031,6752060.387,59764.506,6811824.894,580174.17,NA,NA,NA,NA,NA,NA
"30578",0.303,"RIO NOVO DO SUL","ES","2022","RIO NOVO DO SUL",30849,3204401,"Rio Novo do Sul",32010,"Guarapari","Não",24299.711,49109.2,69444.252,62273.134,205126.297,24756.919,229883.216,19766.4,NA,NA,NA,NA,NA,NA
"30579",0.274,"SANTA LEOPOLDINA","ES","2022","SANTA LEOPOLDINA",30850,3204500,"Santa Leopoldina",32008,"Santa Teresa","Não",117176.061,87154.137,56321.326,59920.472,320571.995,9586.255,330158.25,27126.63,NA,NA,NA,NA,NA,NA
"30580",0.376,"SANTA TERESA","ES","2022","SANTA TERESA",30851,3204609,"Santa Teresa",32008,"Santa Teresa","Não",119838.975,38902.208,243479.337,125595.986,527816.506,49368.819,577185.325,24197.6,NA,NA,NA,NA,NA,NA
"30581",0.33,"SÃO GABRIEL DA PALHA","ES","2022","SAO GABRIEL DA PALHA",30852,3204708,"São Gabriel da Palha",32002,"Nova Venécia","Não",90351.499,100420.579,323491.439,181266.447,695529.963,66534.763,762064.727,19497.63,NA,NA,NA,NA,NA,NA
"30582",0.636,"SÃO JOSÉ DO CALÇADO","ES","2022","SAO JOSE DO CALCADO",30853,3204807,"São José do Calçado",32012,"Cachoeiro de Itapemirim","Não",26777.123,42192.669,63287.463,58880.734,191137.989,12458.408,203596.397,19323.88,NA,NA,NA,NA,NA,NA
"30583",0.271,"SÃO MATEUS","ES","2022","SAO MATEUS",30854,3204906,"São Mateus",32005,"São Mateus","Não",365620.981,393963.921,1231889.117,657970.011,2649444.03,298200.195,2947644.225,21894.57,NA,NA,NA,NA,NA,NA
"30584",0.272,"SERRA","ES","2022","SERRA",30855,3205002,"Serra",32009,"Vitória","Não",34538.545,13151406.577,13219358.737,2403064.842,28808368.701,8471036.879,37279405.58,69452.01,NA,NA,NA,NA,NA,NA
"30585",0.645,"VIANA","ES","2022","VIANA",30856,3205101,"Viana",32009,"Vitória","Não",23017.283,586593.591,2058105.146,376829.234,3044545.254,1183022.637,4227567.891,52363.51,NA,NA,NA,NA,NA,NA
"30586",0.123,"VILA VELHA","ES","2022","VILA VELHA",30857,3205200,"Vila Velha",32009,"Vitória","Não",25394.576,2493627.986,8047839.846,2136750.02,12703612.428,3602229.838,16305842.266,32056.78,NA,NA,NA,NA,NA,NA
"30587",0.108,"VITÓRIA","ES","2022","VITORIA",30858,3205309,"Vitória",32009,"Vitória","Não",26153.77,9518388.696,13650872.563,1995343.806,25190758.835,6232814.062,31423572.897,85035.67,NA,NA,NA,NA,NA,NA
"30588",0.381,"MARILÂNDIA","ES","2022","MARILANDIA",30859,3203353,"Marilândia",32003,"Colatina","Não",78311.047,26992.608,107967.382,75847.967,289119.003,23767.279,312886.282,23900.87,NA,NA,NA,NA,NA,NA
"30589",0.412,"IBATIBA","ES","2022","IBATIBA",30860,3202454,"Ibatiba",32011,"Alegre","Não",73201.907,24133.254,186588.122,128087.485,412010.768,38079.166,450089.934,16818.25,NA,NA,NA,NA,NA,NA
"30590",0.212,"RIO BANANAL","ES","2022","RIO BANANAL",30861,3204351,"Rio Bananal",32006,"Linhares","Não",175742.674,41861.705,151294.287,112715.165,481613.832,44068.659,525682.491,27099.83,NA,NA,NA,NA,NA,NA
"30591",0.363,"JAGUARÉ","ES","2022","JAGUARE",30862,3203056,"Jaguaré",32005,"São Mateus","Não",163642.108,295450.753,271763.975,174901.794,905758.63,57875.929,963634.559,30505.38,NA,NA,NA,NA,NA,NA
"30592",0.291,"PEDRO CANÁRIO","ES","2022","PEDRO CANARIO",30863,3204054,"Pedro Canário",32005,"São Mateus","Não",64847.097,54675.007,126228.521,132757.889,378508.514,22928.577,401437.091,15105.82,NA,NA,NA,NA,NA,NA
"30593",0.436,"LARANJA DA TERRA","ES","2022","LARANJA DA TERRA",30864,3203163,"Laranja da Terra",32007,"Afonso Cláudio","Não",62444.669,9953.878,46526.698,57204.532,176129.777,11558.001,187687.778,17189.1,NA,NA,NA,NA,NA,NA
"30594",0.217,"SANTA MARIA DE JETIBÁ","ES","2022","SANTA MARIA DE JETIBA",30865,3204559,"Santa Maria de Jetibá",32008,"Santa Teresa","Não",763735.756,99790.233,416156.072,233159.055,1512841.117,118582.976,1631424.093,39228.24,NA,NA,NA,NA,NA,NA
"30595",0.257,"VARGEM ALTA","ES","2022","VARGEM ALTA",30866,3205036,"Vargem Alta",32012,"Cachoeiro de Itapemirim","Não",47529.558,99401.089,130336.98,104647.683,381915.31,48184.881,430100.192,19749.3,NA,NA,NA,NA,NA,NA
"30596",0.135,"VENDA NOVA DO IMIGRANTE","ES","2022","VENDA NOVA DO IMIGRANTE",30867,3205069,"Venda Nova do Imigrante",32007,"Afonso Cláudio","Não",77227.321,78059.957,332827.531,130696.52,618811.329,83342.151,702153.481,26795.66,NA,NA,NA,NA,NA,NA
"30597",0.806,"ÁGUIA BRANCA","ES","2022","AGUIA BRANCA",30868,3200136,"Águia Branca",32002,"Nova Venécia","Não",69292.967,23925.111,75297.754,56113.923,224629.756,21374.591,246004.347,25569.52,NA,NA,NA,NA,NA,NA
"30598",0.453,"QUISSAMÃ","RJ","2022","QUISSAMA",30869,3304151,"Quissamã",33004,"Macaé","Não",33196.838,4343047.622,1194819.551,352504.254,5923568.265,73345.081,5996913.346,234850.73,NA,NA,NA,NA,NA,NA
"30599",0.247,"ANGRA DOS REIS","RJ","2022","ANGRA DOS REIS",30870,3300100,"Angra dos Reis",33013,"Baía da Ilha Grande","Não",60857.099,3331325.035,4796244.117,1921502.612,10109928.864,1084315.365,11194244.229,53262.55,NA,NA,NA,NA,NA,NA
"30600",0.22,"QUATIS","RJ","2022","QUATIS",30871,3304128,"Quatis",33011,"Vale do Paraíba Fluminense","Não",23188.926,14589.976,105543.552,126628.344,269950.798,35064.488,305015.287,20945.97,NA,NA,NA,NA,NA,NA
"30601",0.358,"ARARUAMA","RJ","2022","ARARUAMA",30872,3300209,"Araruama",33010,"Lagos","Não",59720.946,1071337.512,1557788.485,1183090.96,3871937.904,362327.059,4234264.962,31109.37,NA,NA,NA,NA,NA,NA
"30602",0.663,"BELFORD ROXO","RJ","2022","BELFORD ROXO",30873,3300456,"Belford Roxo",33018,"Rio de Janeiro","Não",3708.386,1047940.322,3073720.093,3676029.286,7801398.087,1038410.303,8839808.39,17156.71,NA,NA,NA,NA,NA,NA
"30603",0.133,"BARRA DO PIRAÍ","RJ","2022","BARRA DO PIRAI",30874,3300308,"Barra do Piraí",33012,"Barra do Piraí","Não",47238.386,540720.948,1047625.746,776411.624,2411996.703,301914.666,2713911.369,26833.48,NA,NA,NA,NA,NA,NA
"30604",0.565,"CARDOSO MOREIRA","RJ","2022","CARDOSO MOREIRA",30875,3301157,"Cardoso Moreira",33003,"Campos dos Goytacazes","Não",28953.358,88349.419,107690.827,126988.94,351982.543,43499.867,395482.411,30853.68,NA,NA,NA,NA,NA,NA
"30605",0.189,"BARRA MANSA","RJ","2022","BARRA MANSA",30876,3300407,"Barra Mansa",33011,"Vale do Paraíba Fluminense","Não",70860.157,1292424.128,2974224.081,1419205.544,5756713.911,692594.977,6449308.888,34816.53,NA,NA,NA,NA,NA,NA
"30606",0.527,"VARRE-SAI","RJ","2022","VARRE SAI",30877,3306156,"Varre-Sai",33001,"Itaperuna","Não",45669.435,14616.714,56644.438,108071.458,225002.046,39152.257,264154.303,23568.37,NA,NA,NA,NA,NA,NA
"30607",0.423,"BOM JARDIM","RJ","2022","BOM JARDIM",30878,3300506,"Bom Jardim",33007,"Nova Friburgo","Não",105463.985,184754.819,252074.71,232374.225,774667.739,112636.25,887303.99,31941.54,NA,NA,NA,NA,NA,NA
"30608",0.491,"GUAPIMIRIM","RJ","2022","GUAPIMIRIM",30879,3301850,"Guapimirim",33018,"Rio de Janeiro","Não",29282.937,223701.75,444460.661,545729.74,1243175.089,120839.356,1364014.445,21920.68,NA,NA,NA,NA,NA,NA
"30609",0.343,"BOM JESUS DO ITABAPOANA","RJ","2022","BOM JESUS DO ITABAPOANA",30880,3300605,"Bom Jesus do Itabapoana",33001,"Itaperuna","Não",55743.465,98642.527,356689.617,303940.21,815015.819,93150.96,908166.779,24343.72,NA,NA,NA,NA,NA,NA
"30610",0.315,"QUEIMADOS","RJ","2022","QUEIMADOS",30881,3304144,"Queimados",33018,"Rio de Janeiro","Não",3473.209,865868.754,1737458.799,1185130.047,3791930.81,569787.654,4361718.464,28636.92,NA,NA,NA,NA,NA,NA
"30611",0.265,"CABO FRIO","RJ","2022","CABO FRIO",30882,3300704,"Cabo Frio",33010,"Lagos","Não",58007.433,5375425.206,4224096.337,2170174.307,11827703.283,531923.796,12359627.079,52801.54,NA,NA,NA,NA,NA,NA
"30612",0.414,"JAPERI","RJ","2022","JAPERI",30883,3302270,"Japeri",33018,"Rio de Janeiro","Não",7290.121,206300.333,385266.371,806380.553,1405237.378,124967.142,1530204.52,14395.69,NA,NA,NA,NA,NA,NA
"30613",0.342,"CACHOEIRAS DE MACACU","RJ","2022","CACHOEIRAS DE MACACU",30884,3300803,"Cachoeiras de Macacu",33016,"Macacu-Caceribu","Não",65695.617,255651.417,381964.789,478968.93,1182280.753,123233.397,1305514.151,21885.51,NA,NA,NA,NA,NA,NA
"30614",0.36,"COMENDADOR LEVY GASPARIAN","RJ","2022","COMENDADOR LEVY GASPARIAN",30885,3300951,"Comendador Levy Gasparian",33005,"Três Rios","Não",6122.017,320228.588,126736.65,93085.273,546172.528,57802.285,603974.813,70311.39,NA,NA,NA,NA,NA,NA
"30615",0.557,"CAMBUCI","RJ","2022","CAMBUCI",30886,3300902,"Cambuci",33002,"Santo Antônio de Pádua","Não",73845.404,37303.516,87090.257,143272.679,341511.856,59051.221,400563.077,25807.81,NA,NA,NA,NA,NA,NA
"30616",0.544,"APERIBÉ","RJ","2022","APERIBE",30887,3300159,"Aperibé",33002,"Santo Antônio de Pádua","Não",9386.796,13598.541,85162.252,121495.853,229643.442,19481.696,249125.138,20698.33,NA,NA,NA,NA,NA,NA
"30617",0.445,"CAMPOS DOS GOYTACAZES","RJ","2022","CAMPOS DOS GOYTACAZES",30888,3301009,"Campos dos Goytacazes",33003,"Campos dos Goytacazes","Não",368934.687,20380243.965,10854552.31,4146176.136,35749907.098,1429952.549,37179859.647,72243.98,NA,NA,NA,NA,NA,NA
"30618",0.308,"RIO DAS OSTRAS","RJ","2022","RIO DAS OSTRAS",30889,3304524,"Rio das Ostras",33009,"Bacia de São João","Não",14233.596,4259840.991,2610565.738,1513833.574,8398473.899,550596.231,8949070.131,56096.82,NA,NA,NA,NA,NA,NA
"30619",0.397,"CANTAGALO","RJ","2022","CANTAGALO",30890,3301108,"Cantagalo",33006,"Cantagalo-Cordeiro","Não",40421.996,345749.367,199717.493,183188.908,769077.764,72343.389,841421.153,41730.95,NA,NA,NA,NA,NA,NA
"30620",0.313,"AREAL","RJ","2022","AREAL",30891,3300225,"Areal",33005,"Três Rios","Não",4394.159,89808.157,123297.913,135000.212,352500.441,74943.743,427444.184,33490.89,NA,NA,NA,NA,NA,NA
"30621",0.256,"CARMO","RJ","2022","CARMO",30892,3301207,"Carmo",33006,"Cantagalo-Cordeiro","Não",24934.488,139474.817,160720.268,167723.241,492852.814,68300.415,561153.229,29286.22,NA,NA,NA,NA,NA,NA
"30622",0.238,"PINHEIRAL","RJ","2022","PINHEIRAL",30893,3303955,"Pinheiral",33011,"Vale do Paraíba Fluminense","Não",5733.826,854984.282,264408.966,222246.802,1347373.876,105273.479,1452647.355,56826.17,NA,NA,NA,NA,NA,NA
"30623",0.329,"CASIMIRO DE ABREU","RJ","2022","CASIMIRO DE ABREU",30894,3301306,"Casimiro de Abreu",33009,"Bacia de São João","Não",13478.889,1173402.127,633043.057,449965.669,2269889.742,82278.077,2352167.819,51285.71,NA,NA,NA,NA,NA,NA
"30624",0.491,"IGUABA GRANDE","RJ","2022","IGUABA GRANDE",30895,3301876,"Iguaba Grande",33010,"Lagos","Não",2797.506,44762.827,243321.179,302794.983,593676.495,37732.958,631409.453,21517.5,NA,NA,NA,NA,NA,NA
"30625",0.362,"CONCEIÇÃO DE MACABU","RJ","2022","CONCEICAO DE MACABU",30896,3301405,"Conceição de Macabu",33004,"Macaé","Não",21308.018,15761.102,151147.362,208684.235,396900.716,37242.905,434143.622,18426.37,NA,NA,NA,NA,NA,NA
"30626",0.567,"SÃO FRANCISCO DE ITABAPOANA","RJ","2022","SAO FRANCISCO DE ITABAPOANA",30897,3304755,"São Francisco de Itabapoana",33003,"Campos dos Goytacazes","Não",283618.701,47880.815,269090.2,387413.029,988002.744,196528.229,1184530.973,28060.15,NA,NA,NA,NA,NA,NA
"30627",0.478,"CORDEIRO","RJ","2022","CORDEIRO",30898,3301504,"Cordeiro",33006,"Cantagalo-Cordeiro","Não",7437.569,49845.488,174132.351,195076.152,426491.561,29684.362,456175.923,20592.99,NA,NA,NA,NA,NA,NA
"30628",0.331,"CARAPEBUS","RJ","2022","CARAPEBUS",30899,3300936,"Carapebus",33004,"Macaé","Não",13339.16,339636.937,152593.897,199134.596,704704.59,22064.63,726769.219,43108.68,NA,NA,NA,NA,NA,NA
"30629",0.468,"DUAS BARRAS","RJ","2022","DUAS BARRAS",30900,3301603,"Duas Barras",33007,"Nova Friburgo","Não",30631.347,18051.414,57927.88,113351.582,219962.222,29257.943,249220.165,21553.24,NA,NA,NA,NA,NA,NA
"30630",0.407,"PORTO REAL","RJ","2022","PORTO REAL",30901,3304110,"Porto Real",33011,"Vale do Paraíba Fluminense","Não",4901.995,1749294.546,885169.005,246643.739,2886009.285,1359732.949,4245742.234,209624.88,NA,NA,NA,NA,NA,NA
"30631",0.427,"DUQUE DE CAXIAS","RJ","2022","DUQUE DE CAXIAS",30902,3301702,"Duque de Caxias",33018,"Rio de Janeiro","Não",18006.44,14779164.442,22667528.353,6868815.405,44333514.639,8803151.706,53136666.345,57170.07,NA,NA,NA,NA,NA,NA
"30632",0.67,"SÃO JOSÉ DE UBÁ","RJ","2022","SAO JOSE DE UBA",30903,3305133,"São José de Ubá",33002,"Santo Antônio de Pádua","Não",40933.024,8751.184,41903.744,75326.358,166914.31,29947.446,196861.756,27190.85,NA,NA,NA,NA,NA,NA
"30633",0.456,"ENGENHEIRO PAULO DE FRONTIN","RJ","2022","ENGENHEIRO PAULO DE FRONTIN",30904,3301801,"Engenheiro Paulo de Frontin",33014,"Vassouras","Não",10992.981,88645.611,100098.434,158202.986,357940.013,48804.41,406744.423,28769.59,NA,NA,NA,NA,NA,NA
"30634",0.557,"TANGUÁ","RJ","2022","TANGUA",30905,3305752,"Tanguá",33018,"Rio de Janeiro","Não",17471.851,46116.163,250448.771,324069.288,638106.072,56443.418,694549.491,19902.27,NA,NA,NA,NA,NA,NA
"30635",0.455,"ITABORAÍ","RJ","2022","ITABORAI",30906,3301900,"Itaboraí",33018,"Rio de Janeiro","Não",17168.638,649532.168,2458243.339,1935000.26,5059944.405,580794.044,5640738.449,23078.43,NA,NA,NA,NA,NA,NA
"30636",0.408,"MACUCO","RJ","2022","MACUCO",30907,3302452,"Macuco",33006,"Cantagalo-Cordeiro","Não",5304.922,47804.928,67231.06,68521.218,188862.128,26012.448,214874.576,38057.84,NA,NA,NA,NA,NA,NA
"30637",0.444,"ITAGUAÍ","RJ","2022","ITAGUAI",30908,3302007,"Itaguaí",33017,"Itaguaí","Não",18783.072,769962.556,7105418.983,1321113.254,9215277.866,1287471.228,10502749.094,76916.73,NA,NA,NA,NA,NA,NA
"30638",0.308,"ARMAÇÃO DOS BÚZIOS","RJ","2022","ARMACAO DOS BUZIOS",30909,3300233,"Armação dos Búzios",33010,"Lagos","Não",12585.504,1181357.119,1165239.291,478906.42,2838088.334,132244.582,2970332.916,84721.42,NA,NA,NA,NA,NA,NA
"30639",0.428,"ITAOCARA","RJ","2022","ITAOCARA",30910,3302106,"Itaocara",33002,"Santo Antônio de Pádua","Não",68679.306,48108.354,242848.847,201698.402,561334.908,74561.485,635896.393,27396.34,NA,NA,NA,NA,NA,NA
"30640",0.418,"SEROPÉDICA","RJ","2022","SEROPEDICA",30911,3305554,"Seropédica",33017,"Itaguaí","Não",18302.562,666094.824,2493585.808,743241.247,3921224.441,855812.611,4777037.052,56977.34,NA,NA,NA,NA,NA,NA
"30641",0.646,"ITAPERUNA","RJ","2022","ITAPERUNA",30912,3302205,"Itaperuna",33001,"Itaperuna","Não",79777.546,485133.439,1639589.622,867905.002,3072405.609,322566.251,3394971.86,32533.22,NA,NA,NA,NA,NA,NA
"30642",0.339,"ITATIAIA","RJ","2022","ITATIAIA",30913,3302254,"Itatiaia",33011,"Vale do Paraíba Fluminense","Não",6491.814,2061683.075,2020752.994,367469.709,4456397.593,2437033.77,6893431.363,213339.67,NA,NA,NA,NA,NA,NA
"30643",0.387,"LAJE DO MURIAÉ","RJ","2022","LAJE DO MURIAE",30914,3302304,"Laje do Muriaé",33001,"Itaperuna","Não",14212.822,28742.536,40638.633,82369.255,165963.245,18202.054,184165.299,25235.04,NA,NA,NA,NA,NA,NA
"30644",0.298,"MESQUITA","RJ","2022","MESQUITA",30915,3302858,"Mesquita",33018,"Rio de Janeiro","Não",3242.943,155039.464,1087347.982,1210352.913,2455983.302,163246.069,2619229.372,14796.57,NA,NA,NA,NA,NA,NA
"30645",0.183,"MACAÉ","RJ","2022","MACAE",30916,3302403,"Macaé",33004,"Macaé","Não",75525.085,5538025.097,6094436.957,3278276.78,14986263.919,2760752.376,17747016.295,66684.01,NA,NA,NA,NA,NA,NA
"30646",0.474,"MAGÉ","RJ","2022","MAGE",30917,3302502,"Magé",33018,"Rio de Janeiro","Não",65817.514,536855.58,1854251.843,1976097.003,4433021.941,332822.223,4765844.163,19237.2,NA,NA,NA,NA,NA,NA
"30647",0.418,"MANGARATIBA","RJ","2022","MANGARATIBA",30918,3302601,"Mangaratiba",33017,"Itaguaí","Não",20400.947,126012.378,2297232.676,567781.424,3011427.426,200472.941,3211900.367,69913.59,NA,NA,NA,NA,NA,NA
"30648",0.193,"MARICÁ","RJ","2022","MARICA",30919,3302700,"Maricá",33018,"Rio de Janeiro","Não",16520.363,65616073.34,17609607.046,1814193.859,85056394.608,757901.402,85814296.009,511810.82,NA,NA,NA,NA,NA,NA
"30649",0.583,"MENDES","RJ","2022","MENDES",30920,3302809,"Mendes",33014,"Vassouras","Não",939.806,26114.061,146103.196,155441.255,328598.319,29095.656,357693.975,19147.47,NA,NA,NA,NA,NA,NA
"30650",0.476,"MIGUEL PEREIRA","RJ","2022","MIGUEL PEREIRA",30921,3302908,"Miguel Pereira",33014,"Vassouras","Não",7242.206,43356.589,285305.563,247392.627,583296.985,49213.144,632510.129,24686.21,NA,NA,NA,NA,NA,NA
"30651",0.533,"MIRACEMA","RJ","2022","MIRACEMA",30922,3303005,"Miracema",33002,"Santo Antônio de Pádua","Não",22295.337,88399.656,236861.299,254499.022,602055.314,60136.952,662192.266,24404.52,NA,NA,NA,NA,NA,NA
"30652",0.566,"NATIVIDADE","RJ","2022","NATIVIDADE",30923,3303104,"Natividade",33001,"Itaperuna","Não",24160.44,16293.219,116999.449,134791.783,292244.891,32021.29,324266.181,21186.94,NA,NA,NA,NA,NA,NA
